ID,eC_number,logFC,AveExpr,t,P.Value,adj.P.Val,B
BJEIHDPM_02011,inference=ab initio prediction:Prodigal:2.6,-4.537023731,3.373769946,-8.857658564,1.48350688238921e-11,1.79283543907978e-11,16.1971025
BJEIHDPM_01235,inference=ab initio prediction:Prodigal:2.6,-4.530934745,4.625370021,-8.841611527,1.56522288290733e-11,1.89111395142807e-11,16.16224354
BJEIHDPM_04231,rbsC_2,-5.450521687,4.204686232,-8.831585604,1.61856898060963e-11,1.95507488999386e-11,16.11851566
BJEIHDPM_02632,pulD_1,-4.303442483,4.9294496,-8.831089458,1.62125603115515e-11,1.95782780410507e-11,16.12779458
BJEIHDPM_00851,5.2.1.8,-4.276339265,4.220628573,-8.816742414,1.70093609420477e-11,2.05353265813552e-11,16.07684275
BJEIHDPM_00671,inference=ab initio prediction:Prodigal:2.6,-4.663987228,3.422483351,-8.815526675,1.70786703997608e-11,2.06138177184236e-11,16.06110045
BJEIHDPM_05057,inference=ab initio prediction:Prodigal:2.6,-4.40264649,4.261612409,-8.814369703,1.71448942001589e-11,2.0688545955887e-11,16.07012898
BJEIHDPM_03190,inference=ab initio prediction:Prodigal:2.6,-4.5445205,3.997717338,-8.811577502,1.73057863075553e-11,2.08774430593157e-11,16.05613881
BJEIHDPM_00084,inference=ab initio prediction:Prodigal:2.6,-4.47022846,3.254664212,-8.80612162,1.76245764415042e-11,2.12566831723495e-11,16.0291116
BJEIHDPM_05032,1.14.11.47,-4.314445873,4.075799238,-8.800931405,1.79333436571904e-11,2.162364728916e-11,16.02543842
BJEIHDPM_05197,inference=ab initio prediction:Prodigal:2.6,-4.166837646,3.73997805,-8.798348234,1.80890461524524e-11,2.18059111996029e-11,16.01038891
BJEIHDPM_01504,3.6.3.-,-4.074514816,3.826324433,-8.795598569,1.8256283621267e-11,2.20019852080513e-11,16.00338206
BJEIHDPM_01687,inference=COORDINATES:profile:Aragorn:1.2,-4.93330072,3.357333921,-8.793618162,1.83776999598353e-11,2.21427522237634e-11,15.99038687
BJEIHDPM_04925,5.3.1.31,-5.606270076,4.165031405,-8.793176729,1.84048745663646e-11,2.21699279728875e-11,15.99500539
BJEIHDPM_03831,inference=ab initio prediction:Prodigal:2.6,-3.899160006,3.709491298,-8.784968467,1.89176283231391e-11,2.27818565427214e-11,15.96627059
BJEIHDPM_00001,inference=ab initio prediction:Prodigal:2.6,-4.815645504,4.353326834,-8.784521677,1.89459485217446e-11,2.28102375704597e-11,15.97217656
BJEIHDPM_02334,rbsR_1,-4.465539776,4.259396631,-8.783395226,1.90175398613214e-11,2.28906881852224e-11,15.96923927
BJEIHDPM_01962,inference=ab initio prediction:Prodigal:2.6,-4.567843384,4.31807147,-8.769547679,1.99202511257787e-11,2.39712349931324e-11,15.92531881
BJEIHDPM_05251,3.2.2.21,-4.217526815,3.806330956,-8.763321781,2.03400873811085e-11,2.4470313196776e-11,15.89868644
BJEIHDPM_01890,inference=ab initio prediction:Prodigal:2.6,-4.749694087,4.477486949,-8.762337033,2.04073058770701e-11,2.45450277955037e-11,15.90192676
BJEIHDPM_03019,mepC_2,-3.874975975,3.343420454,-8.761543443,2.04616390648392e-11,2.46042109426619e-11,15.87939574
BJEIHDPM_03641,inference=ab initio prediction:Prodigal:2.6,-4.782165565,3.667901332,-8.759483147,2.06033798347911e-11,2.47684418404715e-11,15.88302685
BJEIHDPM_04949,inference=ab initio prediction:Prodigal:2.6,-4.456133559,2.705030096,-8.758703603,2.06572676253593e-11,2.48270040906835e-11,15.87169637
BJEIHDPM_02211,ousV,-5.789815028,4.343741076,-8.7579156,2.07118847403512e-11,2.48864133372422e-11,15.88206674
BJEIHDPM_04745,oprM_3,-4.761416137,4.049715856,-8.755739127,2.08634959714277e-11,2.50623071756901e-11,15.87486264
BJEIHDPM_04196,inference=ab initio prediction:Prodigal:2.6,-4.663012403,3.895238298,-8.749551865,2.13006409525645e-11,2.55810250078471e-11,15.85457696
BJEIHDPM_00525,3.4.24.-,-4.295462668,4.933890844,-8.74511556,2.16197556504638e-11,2.59577701692708e-11,15.84601977
BJEIHDPM_04805,inference=ab initio prediction:Prodigal:2.6,-4.520536342,4.500155071,-8.744198937,2.16862897193042e-11,2.6031141661566e-11,15.84257672
BJEIHDPM_01212,3.5.1.5,-4.91790549,3.204852535,-8.735465187,2.23306946464958e-11,2.67979503897307e-11,15.80190669
BJEIHDPM_03328,inference=ab initio prediction:Prodigal:2.6,-4.508096609,5.012922159,-8.725816297,2.30651160497025e-11,2.76723729806305e-11,15.78393824
BJEIHDPM_03629,inference=ab initio prediction:Prodigal:2.6,-4.465865547,2.851990467,-8.722128173,2.33522325523142e-11,2.80098385450027e-11,15.75296553
BJEIHDPM_04661,livF_7,-4.375576554,3.980570432,-8.717603592,2.37093975348048e-11,2.84311341253195e-11,15.75394259
BJEIHDPM_04846,inference=ab initio prediction:Prodigal:2.6,-4.490388776,4.60798311,-8.717100975,2.37494121541274e-11,2.84720032294922e-11,15.75606105
BJEIHDPM_00078,inference=ab initio prediction:Prodigal:2.6,-3.954808821,4.046024859,-8.716099994,2.38293059017985e-11,2.85606491065761e-11,15.75015813
BJEIHDPM_00330,crp,-4.555802782,4.988102888,-8.709588609,2.43556767228122e-11,2.91842428446381e-11,15.73079938
BJEIHDPM_00233,2.3.1.-,2.149947891,8.597570854,8.686039257,2.63592691533531e-11,3.1577167415612e-11,15.19380191
BJEIHDPM_05226,yahB,-4.392985556,3.438814714,-8.68315107,2.66161842039193e-11,3.18769822796628e-11,15.63102288
BJEIHDPM_04611,2.3.1.9,-4.49518741,3.192706288,-8.674283788,2.74208568213982e-11,3.28325079555613e-11,15.59933758
BJEIHDPM_00335,inference=ab initio prediction:Prodigal:2.6,-4.106783161,3.543400872,-8.669099295,2.79026553520706e-11,3.34010583772978e-11,15.58673269
BJEIHDPM_03086,mucA,-4.257211371,3.712625511,-8.66629935,2.81663987576783e-11,3.37083659945382e-11,15.58324063
BJEIHDPM_04880,inference=ab initio prediction:Prodigal:2.6,-4.054762936,3.516583596,-8.664126633,2.83727918704936e-11,3.3946903063201e-11,15.57480741
BJEIHDPM_00345,inference=ab initio prediction:Prodigal:2.6,-4.135821177,4.840483876,-8.664038047,2.83812391962377e-11,3.39485460874239e-11,15.58033558
BJEIHDPM_04374,inference=ab initio prediction:Prodigal:2.6,-4.098699964,4.286970555,-8.649210945,2.9831477973723e-11,3.56743739835278e-11,15.53306937
BJEIHDPM_00717,czcR_1,-5.039369833,3.569312326,-8.646245194,3.01304126764538e-11,3.60228825197564e-11,15.51352765
BJEIHDPM_04525,inference=ab initio prediction:Prodigal:2.6,-4.66964314,3.555326112,-8.645484254,3.02075980278165e-11,3.61061676053528e-11,15.51118746
BJEIHDPM_02888,inference=ab initio prediction:Prodigal:2.6,-4.413681994,3.088735471,-8.626222842,3.22292175746841e-11,3.85129519773179e-11,15.44344371
BJEIHDPM_02792,5.4.99.23,-4.089529797,3.605855037,-8.622456035,3.26402516465419e-11,3.89944156464413e-11,15.43852859
BJEIHDPM_03221,inference=ab initio prediction:Prodigal:2.6,-4.860370064,3.13471515,-8.61381637,3.36030996492809e-11,4.01347125975359e-11,15.4059534
BJEIHDPM_04860,mntH_2,-5.011281101,4.473683548,-8.603041124,3.48442051729464e-11,4.16067033154938e-11,15.38113611
BJEIHDPM_05308,cdhR_8,-4.718611546,3.587755058,-8.602272614,3.4934469950751e-11,4.17041097745408e-11,15.36926693
BJEIHDPM_00605,inference=ab initio prediction:Prodigal:2.6,-4.412603471,4.065014035,-8.597221814,3.55336056373372e-11,4.24087971782097e-11,15.35911303
BJEIHDPM_02926,3.6.1.55,-4.734695108,4.32771493,-8.595833708,3.57000737397021e-11,4.25968806257659e-11,15.35764016
BJEIHDPM_04263,spaP,-4.388549405,4.819067611,-8.595283248,3.57663050741951e-11,4.26652990432668e-11,15.35352073
BJEIHDPM_04587,1.14.14.-,-4.864623562,4.111707499,-8.581420925,3.74757095875975e-11,4.46933226418689e-11,15.3074741
BJEIHDPM_01032,dbxref=COG:COG1556,-4.089888621,2.630636156,-8.574638078,3.83419152076608e-11,4.57149940575315e-11,15.2718977
BJEIHDPM_01159,lrpC,-4.233831225,4.310004014,-8.572581585,3.86085089565424e-11,4.60214193945472e-11,15.28116586
BJEIHDPM_03169,inference=ab initio prediction:Prodigal:2.6,-4.796118815,3.469091311,-8.571393247,3.87634108227061e-11,4.61945886610794e-11,15.26944502
BJEIHDPM_04978,yscU_2,-5.347311456,4.190506916,-8.559980636,4.0283358473813e-11,4.79940013197191e-11,15.23676203
BJEIHDPM_04176,cdhR_6,-5.428081789,3.970044487,-8.559842991,4.03020525077564e-11,4.80043559157913e-11,15.23427193
BJEIHDPM_05323,3.5.2.17,-4.545595464,4.232138798,-8.549277554,4.17634031611842e-11,4.97326480820156e-11,15.20553331
BJEIHDPM_02028,yqiC,-4.018538621,4.155828945,-8.54830902,4.19000107468976e-11,4.98829450693033e-11,15.20233659
BJEIHDPM_03223,4.2.1.119,-4.542612175,2.883379363,-8.544155059,4.24910390970871e-11,5.05740319015181e-11,15.1779979
BJEIHDPM_00496,recX,-4.281922648,3.008900607,-8.528964739,4.47248406922264e-11,5.3219566199354e-11,15.12779021
BJEIHDPM_05196,csrA1,-4.696981515,4.330340072,-8.518362467,4.63537856615061e-11,5.51442284059415e-11,15.10367759
BJEIHDPM_02015,inference=ab initio prediction:Prodigal:2.6,-4.226575761,4.487096054,-8.51758852,4.64750131375326e-11,5.52747430104137e-11,15.1019835
BJEIHDPM_01093,inference=ab initio prediction:Prodigal:2.6,-4.316674806,3.708381382,-8.509380782,4.77804792573676e-11,5.68133101972515e-11,15.06914706
BJEIHDPM_05228,5.3.3.17,-4.547124574,4.818279484,-8.492222582,5.06302658485954e-11,6.018693232782e-11,15.01819404
BJEIHDPM_01375,pleD_2,-3.910395673,3.511324095,-8.487586485,5.14292729976668e-11,6.11216149370488e-11,14.99712375
BJEIHDPM_03666,4.1.1.23,-4.372371252,3.136336177,-8.487017943,5.15281294257993e-11,6.12239398649197e-11,14.9914046
BJEIHDPM_02104,inference=ab initio prediction:Prodigal:2.6,-4.534772075,3.986541809,-8.485709107,5.17564351768607e-11,6.14799832707313e-11,14.99205484
BJEIHDPM_00316,3.1.3.-,-4.223957641,3.389149062,-8.484092175,5.20398922275161e-11,6.18013963869957e-11,14.98080773
BJEIHDPM_00021,inference=ab initio prediction:Prodigal:2.6,-4.289893298,2.87235575,-8.47709993,5.32838048467544e-11,6.32629835377473e-11,14.95333822
BJEIHDPM_01018,dnaJ_1,-4.044357225,4.032067682,-8.476674696,5.33604135689658e-11,6.33382697792399e-11,14.96649461
BJEIHDPM_00510,2.7.7.60,-4.505916514,4.189036418,-8.476490047,5.33937137954585e-11,6.33621247538095e-11,14.9657666
BJEIHDPM_00846,inference=ab initio prediction:Prodigal:2.6,-3.918748028,3.909553727,-8.471718137,5.42616042699412e-11,6.43761282797152e-11,14.94910838
BJEIHDPM_04844,4.-.-.-,-5.068672492,4.078063587,-8.468777864,5.48034344861123e-11,6.50028873205272e-11,14.93688618
BJEIHDPM_05019,2.3.2.6,-4.58932637,4.53810311,-8.466147144,5.52928433151018e-11,6.55671744673026e-11,14.9327961
BJEIHDPM_03763,3.6.3.-,-3.297255985,4.184026714,-8.46522563,5.54653185090088e-11,6.57554504754776e-11,14.9284609
BJEIHDPM_04866,1.1.1.333,-4.580872918,3.461997293,-8.460456277,5.63666815710637e-11,6.68075339243109e-11,14.90527187
BJEIHDPM_00497,recA,-3.82093078,4.044656803,-8.460097603,5.6435061959617e-11,6.68720647763462e-11,14.91292359
BJEIHDPM_02038,lppL,-4.351207508,3.34884486,-8.45813722,5.68102840659124e-11,6.73000625110624e-11,14.89697436
BJEIHDPM_04126,inference=ab initio prediction:Prodigal:2.6,-4.376841352,3.412847975,-8.449748929,5.84444446865869e-11,6.92188771102987e-11,14.87313492
BJEIHDPM_04898,2.7.4.23,-4.241652889,3.141684752,-8.445183959,5.93535984305069e-11,7.02782923434499e-11,14.85309903
BJEIHDPM_02892,zapE_1,-4.411175903,3.635086923,-8.443415827,5.97095566456195e-11,7.06823291421628e-11,14.85329393
BJEIHDPM_01438,inference=ab initio prediction:Prodigal:2.6,-4.541034683,3.560354508,-8.436652953,6.10910254095495e-11,7.22998350038047e-11,14.82818879
BJEIHDPM_01288,5.99.1.3,-4.383321043,3.151573903,-8.420596423,6.45014258104151e-11,7.63171455779542e-11,14.77629008
BJEIHDPM_02880,2.5.1.7,-4.120772812,3.062808962,-8.41455329,6.58341471639849e-11,7.78748021296434e-11,14.75288106
BJEIHDPM_05124,inference=ab initio prediction:Prodigal:2.6,-4.885880393,3.581138506,-8.406131994,6.77377680282221e-11,8.01068380402754e-11,14.72987006
BJEIHDPM_05145,fadB_2,-4.541056642,3.089721398,-8.403405359,6.8365936324562e-11,8.08297926636051e-11,14.71841083
BJEIHDPM_00661,yajC,-4.703704879,3.59324115,-8.390106157,7.15150505794162e-11,8.45321989484281e-11,14.67740562
BJEIHDPM_00303,inference=ab initio prediction:Prodigal:2.6,-4.421604054,4.02725028,-8.374915391,7.52914273485505e-11,8.8974035913739e-11,14.63145052
BJEIHDPM_00411,inference=ab initio prediction:Prodigal:2.6,-4.74250128,3.867557494,-8.373705342,7.56007501540468e-11,8.93175775453645e-11,14.62445021
BJEIHDPM_00540,csdE,-3.969260391,3.920155275,-8.36059992,7.90340689502385e-11,9.33508483613573e-11,14.58266938
BJEIHDPM_04250,invA,-4.354791183,3.219792212,-8.35676665,8.00676987404081e-11,9.45484464210675e-11,14.56537603
BJEIHDPM_05334,lrp_5,-4.621217399,3.578315209,-8.331605798,8.71989756602026e-11,1.02944128952844e-10,14.48508011
BJEIHDPM_05139,sulA,-3.767006873,3.213665251,-8.3309605,8.7390059122265e-11,1.03144341792363e-10,14.47754423
BJEIHDPM_04433,inference=ab initio prediction:Prodigal:2.6,-4.788204037,3.374248534,-8.327486529,8.8426035232151e-11,1.04341417034446e-10,14.47137793
BJEIHDPM_00217,inference=ab initio prediction:Prodigal:2.6,-4.058867131,3.345645429,-8.320235602,9.06283967585547e-11,1.06913883000075e-10,14.4470341
BJEIHDPM_05318,4.2.1.96,-4.016380966,3.586338756,-8.309475696,9.39988787636965e-11,1.10862771980088e-10,14.41089155
BJEIHDPM_00930,inference=ab initio prediction:Prodigal:2.6,-4.066853302,3.662481566,-8.308388245,9.4346469478546e-11,1.1124538256205e-10,14.4092338
BJEIHDPM_00595,rplS,-4.46636969,3.015878183,-8.279047982,1.04229978551539e-10,1.22868992156432e-10,14.31162994
BJEIHDPM_01090,3.5.1.110,-4.471977113,2.831594428,-8.278902801,1.04281393242512e-10,1.22899412124463e-10,14.30927081
BJEIHDPM_02407,2.8.1.1,-4.761291533,3.758894447,-8.26976421,1.07569716065048e-10,1.26743694425771e-10,14.28229606
BJEIHDPM_04175,inference=ab initio prediction:Prodigal:2.6,-5.003257492,3.294156469,-8.261666627,1.10570682544011e-10,1.3024759585879e-10,14.25513721
BJEIHDPM_00156,inference=ab initio prediction:Prodigal:2.6,-4.133295803,4.27739023,-8.259260319,1.11478617212897e-10,1.31284879510354e-10,14.2507299
BJEIHDPM_03205,1.4.3.5,-4.261726936,3.303194806,-8.258659839,1.11706355801528e-10,1.31520805076431e-10,14.24442219
BJEIHDPM_03640,3.1.-.-,-4.232441322,3.080948752,-8.252101985,1.14224220465748e-10,1.3445230169613e-10,14.22053639
BJEIHDPM_00131,inference=COORDINATES:profile:Aragorn:1.2,-4.159483275,3.701020855,-8.236926113,1.20272471738402e-10,1.41536927874593e-10,14.1761593
BJEIHDPM_05327,4.3.2.3,-4.648318971,3.593420805,-8.225697807,1.24954270226197e-10,1.47010429716969e-10,14.13648058
BJEIHDPM_00670,inference=ab initio prediction:Prodigal:2.6,-3.925319768,3.45418383,-8.213336862,1.30321017743071e-10,1.53286902977695e-10,14.09351781
BJEIHDPM_02153,inference=ab initio prediction:Prodigal:2.6,-4.73595285,4.544480065,-8.207744454,1.3282479943207e-10,1.56193632069224e-10,14.07915549
BJEIHDPM_03490,inference=ab initio prediction:Prodigal:2.6,-4.007673513,3.752546333,-8.205441283,1.33869991872587e-10,1.57384147720859e-10,14.07260075
BJEIHDPM_01784,inference=ab initio prediction:Prodigal:2.6,-4.681684754,2.949464886,-8.204483586,1.34307036107869e-10,1.57859286378071e-10,14.06478788
BJEIHDPM_02035,inference=ab initio prediction:Prodigal:2.6,-4.741282029,4.350531698,-8.203736391,1.34649015359058e-10,1.58222484012762e-10,14.06734431
BJEIHDPM_01866,2.7.7.87,-4.31967841,2.756301194,-8.200316422,1.3622551451551e-10,1.60035800283949e-10,14.04951038
BJEIHDPM_01402,rpoH,-4.620958751,3.627663553,-8.196394243,1.38056423505857e-10,1.62147032893932e-10,14.04089147
BJEIHDPM_02776,ribF,-3.907484667,2.771511058,-8.188921289,1.41613771584116e-10,1.66284435975575e-10,14.01018769
BJEIHDPM_03677,inference=ab initio prediction:Prodigal:2.6,-3.907804333,3.449032679,-8.18724149,1.42426035241067e-10,1.67197295284217e-10,14.01051532
BJEIHDPM_02732,3.1.3.18,-4.594097235,2.957844699,-8.172549735,1.4973328288979e-10,1.75732458935706e-10,13.96067706
BJEIHDPM_01201,inference=ab initio prediction:Prodigal:2.6,-4.329625385,3.359279424,-8.168785051,1.51665767385171e-10,1.77956972538249e-10,13.94782739
BJEIHDPM_00591,4.2.3.1,-4.304923361,3.533906279,-8.165910183,1.53158395329951e-10,1.79664419258967e-10,13.94034762
BJEIHDPM_03968,inference=ab initio prediction:Prodigal:2.6,-4.292654865,3.103623942,-8.165599488,1.5332059155895e-10,1.79810732866911e-10,13.93876061
BJEIHDPM_03467,3.1.1.29,-4.087892668,2.770150933,-8.150526089,1.61400947976964e-10,1.89240935583056e-10,13.88207157
BJEIHDPM_05136,3.2.1.52,-4.528212761,3.307741203,-8.147423279,1.63116785380137e-10,1.91206021748724e-10,13.87834827
BJEIHDPM_05202,inference=ab initio prediction:Prodigal:2.6,-4.270610319,3.701860046,-8.134841616,1.70264774552416e-10,1.99536179017593e-10,13.83849904
BJEIHDPM_00112,inference=ab initio prediction:Prodigal:2.6,-3.795386932,3.82127069,-8.119381397,1.79481772128555e-10,2.10286382921127e-10,13.7881832
BJEIHDPM_05038,1.6.5.11,-4.153143133,4.224056775,-8.108411223,1.86325244168588e-10,2.18251121983172e-10,13.7509659
BJEIHDPM_02925,2.5.1.18,-3.875001043,4.392243598,-8.105476657,1.88200051509873e-10,2.20393374132719e-10,13.73988489
BJEIHDPM_00222,icaR,2.408749447,7.94524246,8.104613797,1.88754913716154e-10,2.20989224426402e-10,13.33281069
BJEIHDPM_04726,nemR,-3.925643399,3.080576648,-8.104166429,1.8904324195003e-10,2.21272809297120e-10,13.73324843
BJEIHDPM_04128,fecR_5,-4.901461498,4.084334185,-8.096554971,1.94017356086555e-10,2.27039573728207e-10,13.71245187
BJEIHDPM_00122,yejE_1,-2.242116025,7.052241607,-8.085689958,2.01346950927661e-10,2.35559243662079e-10,13.444917
BJEIHDPM_04494,emrY_3,-4.337070172,4.009848069,-8.084410583,2.02228177161133e-10,2.36532542577694e-10,13.67231958
BJEIHDPM_01170,inference=ab initio prediction:Prodigal:2.6,-4.196725535,3.900573031,-8.079251853,2.05821064650943e-10,2.40676240073069e-10,13.65524207
BJEIHDPM_01336,inference=ab initio prediction:Prodigal:2.6,-4.660857446,4.197718235,-8.07643369,2.07810903103953e-10,2.42943854810199e-10,13.64549399
BJEIHDPM_04600,acrR_2,-4.594505706,3.32445659,-8.072219308,2.10822787982407e-10,2.46404909772911e-10,13.62987406
BJEIHDPM_00461,tolQ_2,-4.2651939,2.732389158,-8.066294856,2.15131294594048e-10,2.51318392877686e-10,13.60790723
BJEIHDPM_04751,1.11.1.15,-4.00127189,3.229079219,-8.066294607,2.15131476962186e-10,2.51318392877686e-10,13.60969539
BJEIHDPM_00397,inference=ab initio prediction:Prodigal:2.6,-4.124820992,3.538734606,-8.063454422,2.17228313999573e-10,2.53706176413714e-10,13.60280498
BJEIHDPM_01769,inference=ab initio prediction:Prodigal:2.6,-4.475020219,3.723358145,-8.05513321,2.23490893194976e-10,2.60956884779244e-10,13.57499915
BJEIHDPM_00312,rdgC,-4.445360165,3.695268973,-8.04125066,2.34346331452073e-10,2.7356556668414e-10,13.52845997
BJEIHDPM_01676,inference=ab initio prediction:Prodigal:2.6,-4.473769686,4.564847376,-8.040117585,2.35255435705018e-10,2.74560028197564e-10,13.52192133
BJEIHDPM_02447,inference=ab initio prediction:Prodigal:2.6,-4.097418988,3.577308223,-8.032770893,2.41236711658822e-10,2.81472156394527e-10,13.50095053
BJEIHDPM_02150,inference=ab initio prediction:Prodigal:2.6,-4.697437513,4.2968314,-8.028292427,2.44957716929084e-10,2.85744308104685e-10,13.486058
BJEIHDPM_02824,djlA_2,-4.043799527,3.504568226,-8.021409492,2.50789499802415e-10,2.92476016902014e-10,13.4623841
BJEIHDPM_05288,3.1.4.3,-1.535661344,8.42448862,-8.01813595,2.53611965792083e-10,2.95695778385862e-10,12.98232144
BJEIHDPM_04930,cdaR,-4.849005594,3.791113236,-8.015725981,2.5571027529708e-10,2.98069859400216e-10,13.4443332
BJEIHDPM_00847,inference=ab initio prediction:Prodigal:2.6,-3.927876692,2.651622241,-8.006829423,2.63608835359754e-10,3.07202234310699e-10,13.40760656
BJEIHDPM_03517,5.1.99.5,-3.933340976,2.36793351,-8.004764591,2.65476889757581e-10,3.09304101467985e-10,13.40138447
BJEIHDPM_04171,hxcR,-4.287601138,3.21477294,-7.997053886,2.72571357194536e-10,3.1749270465451e-10,13.38066619
BJEIHDPM_01431,3.1.31.1,-4.774922784,3.995634171,-7.98760125,2.8152953686063e-10,3.27847669836002e-10,13.35120978
BJEIHDPM_01672,inference=ab initio prediction:Prodigal:2.6,-4.095376128,3.548533045,-7.983304996,2.85698464906844e-10,3.32621769308089e-10,13.3362635
BJEIHDPM_03762,znuB_2,-4.044490459,3.894901046,-7.976927954,2.92001389015056e-10,3.39877435334284e-10,13.31566426
BJEIHDPM_04767,2.3.1.-,-4.360316789,4.139961087,-7.975259736,2.93673195087101e-10,3.41740461499272e-10,13.31021661
BJEIHDPM_03055,inference=ab initio prediction:Prodigal:2.6,-4.351785283,4.188925444,-7.965353472,3.03801173529875e-10,3.53440444065423e-10,13.27633009
BJEIHDPM_05174,3.2.-.-,-3.967178529,3.88512863,-7.963792769,3.05428565416708e-10,3.5524762128812e-10,13.27221074
BJEIHDPM_04178,pgrR_5,-4.518069108,3.870744002,-7.949928761,3.2027575725387e-10,3.72426304594457e-10,13.22619148
BJEIHDPM_01016,6.3.5.5,-3.856344509,3.127353862,-7.945492488,3.25178432407076e-10,3.78035682442238e-10,13.2101619
